"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"178923851X"	"4055653557"	"1930"	"Al-aṭlas al-ʻirāqī"	""	"[Baġdād]"	"1 Band (9 Blätter)"	""	""	""	""	""	"Kart. D 6412"	"1:KTA"	""	
"178923851X"	"4070860657"	"1930"	"Al-aṭlas al-ʻirāqī"	""	"[Baġdād]"	"1 Band (9 Blätter)"	""	""	""	""	""	"4'@Kart. D 6412<a>"	"1:KTA"	""	
"1780629753"	"4016745136"	"1930"	"Azija : ekonomičesko-političeskaja karta"	""	"Moskva"	"1 Karte"	""	""	""	""	""	"Kart. D 1034"	"1:KTA"	""	
"1774879182"	"3995289045"	"1930"	"Palestina"	""	"Novara : [Istituto geografico de Agostini]"	"1 Karte"	""	""	""	""	""	"Kart. D 7136/10"	"1:KTA"	""	
"1726767787"	"3737996016"	"1930"	"Der Orient und Vorderindien [phys.] 1:3 000 000"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"Kart. D 3988"	"1:KTA"	""	
"1726641538"	"3736312202"	"1930"	"Asien"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"Kart. D 1034/2"	"1:KTA"	""	
"1698462719"	"3668214328"	"1930"	"Asien$politische Karte"	""	"Wien : G. Freytag & Berndt"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 1035"	"1:KTA"	""	
"1697642594"	"3662137909"	"1930"	"Iran : carte physique, politique, et economique"	"Girard, E."	"Paris : Maison Forest"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 9374/10"	"4:KTA"	""	
"1697279554"	"3660660736"	"1930"	"Karta Sibirskogo krai : administrativnaja$dkarta sostavlena i Vycherchena po noveĭshim materialam pod rykovodstvom Komissii Sibkraĭispolkoma v Sostave: A.A. Ansona [et al.]"	""	"Omsk : Geokartproma"	"1 map on 10 sheets"	""	""	"Revision IIIC 2020"	""	""	"Kart. D 2356"	"4:KTA"	""	
"1697272193"	"3660643963"	"1930"	"Karta poleznych iskopaemych Kazakskoj ASSR i sopredel'nych rajonov"	""	"[Moskva]; [Leningrad] : Geod. i Kartogr."	"1 Karte"	""	""	""	""	""	"Kart. D 3030"	"1:KTA"	""	
"169155698X"	"3603838599"	"1930"	"Carte des etats du Levant sous le mandat français"	""	"[Beyrouth] : Bureau Topographique des Troupes Françaises du Levant"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 6768"	"1:KTA"	""	
"169155457X"	"3603833066"	"1930"	"Carte des etats du Levant sous mandat français"	""	"[Beyrouth] : Bureau Topographique des Troupes Françaises du Levant"	"1 map on 9 sheets"	""	""	""	""	""	"Kart. D 6766"	"1:KTA"	""	
"1688503838"	"3581459442"	"1930"	"Fabii Türkiye Cümhuriyeti"	""	"Istanbul"	"1 Karte"	""	""	""	""	""	"Kart. D 4681/10"	"1:KTA"	""	
"1687452474"	"3575595984"	"1930"	"Cóo"	""	"[Firenze] : Istituto geografico militare"	""	""	""	""	""	""	"Kart. D 5816/3-F,2,1,SO"	"1:KTA"	""	
"1687450269"	"3575588082"	"1930"	"Asfendiù"	""	"[Firenze] : Istituto geografico militare"	""	""	""	""	""	""	"Kart. D 5816/3-F,2,4,SE"	"1:KTA"	""	
"1687450021"	"3575587418"	"1930"	"Cardaména"	""	"[Firenze] : Istituto geografico militare"	""	""	""	""	""	""	"Kart. D 5816/3-F,2,3,NE"	"1:KTA"	""	
"1687449651"	"3575585628"	"1930"	"Antimachia"	""	"[Firenze] : Istituto geografico militare"	""	""	""	""	""	""	"Kart. D 5816/3-F,2,3,NO"	"1:KTA"	""	
"1687449155"	"3575584346"	"1930"	"Chefalo"	""	"[Firenze] : Istituto geografico militare"	""	""	""	""	""	""	"Kart. D 5816/3-F,1,2,SE"	"1:KTA"	""	
"1686407076"	"3572310903"	"1930"	"Učebnaj︡a karta Sredne-aziatskoj časti SSSR; Учебная карта Средне-азиатской части СССР"	"Ermakov, V V; Ермаков, В В"	"Moskva : Gosudarstvennoe izdatelʹstvo; Москва : Государственное издательство"	"1 map"	""	""	"Revision 2020 IIIC"	""	""	"Kart. D 2355"	"4:KTA"	""	
"1409564673"	"3913823018"	"1930"	"Asia : commercial development"	""	"London : Philip"	"1 Kt."	""	""	""	""	""	"Kart. D 1029"	"1:KTA"	""	
"1147364389"	"3582520390"	"1930"	"Türkiye : (tabiî ve siyasî)"	""	"İstanbul : Kanaat Kitabevi"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 4687/5"	"1:KTA"	""	
"1067392645"	"1868382524"	"1930"	"Charbin"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-L,52<1930>"	"1:KTA"	""	
"1067392122"	"1868380629"	"1930"	"St. Manʺčžurija"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-M,50<1930>"	"1:KTA"	""	
"1067391924"	"1868379876"	"1930"	"Mergenʺ"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-M,51<1930>"	"1:KTA"	""	
"1067376984"	"1868259420"	"1930"	"Ruchlovo"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,51<1930>"	"1:KTA"	""	
"1067376801"	"1868258831"	"1930"	"Zeja"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,52<1930>"	"1:KTA"	""	
"1067376666"	"1868257657"	"1930"	"Udskaja Guba"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,53<1930>"	"1:KTA"	""	
"1048650235"	"1847760015"	"1930"	"Carte des etats du Levant sous mandat français"	""	"[Beyrouth] : [Bureau Topographique des Troupes Françaises du Levant]"	"1 Karte"	""	""	""	""	""	"Kart. D 6767"	"1:KTA"	""	
"1010341731"	"1739935993"	"1930"	"Aden protectorate : surveyed in 1891-94 and 1901-04 and published ... 1914"	""	"[Erscheinungsort nicht ermittelbar] : War Office"	"1 Karte"	""	""	""	""	""	"Kart. D 8126"	"1:KTA"	""	
"829146822"	"1552003086"	"1930"	"Alep"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NJ,37,2,1a<1930>"	"1:KTA"	""	
"829146695"	"1552002624"	"1930"	"Alep"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NJ,37,2,1a<1930>"	"1:KTA"	""	
"829143432"	"1551995816"	"1930"	"Djėblė"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NI,36,24,2d<1930>"	"1:KTA"	""	
"812792807"	"1514709538"	"1930"	"Hassetche"	""	"Beyrouth"	"1 Kt."	""	""	""	""	""	"Kart. D 6769-NJ,35,5<1930>"	"1:KTA"	""	
"140632751"	"423719785"	"1930"	"Palästina : die Landschaft in Karten und Bildern"	"Koeppel, Robert *1882-1944* ; ID: gnd/132734532"	"Tübingen : Mohr"	"V, 174 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 106205765: Palästina ; ID: gnd/4044381-4; 106253247: Landschaft ; ID: gnd/4034343-1; 104394285: Geografie ; ID: gnd/4020216-1; 104393955: Landeskunde ; ID: gnd/4073972-7"	"Firmenrevision 2011"	""	""	"4'@Ul 8242"	"2"	""	
"140632751"	"1248586549"	"1930"	"Palästina : die Landschaft in Karten und Bildern"	"Koeppel, Robert *1882-1944* ; ID: gnd/132734532"	"Tübingen : Mohr"	"V, 174 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 106205765: Palästina ; ID: gnd/4044381-4; 106253247: Landschaft ; ID: gnd/4034343-1; 104394285: Geografie ; ID: gnd/4020216-1; 104393955: Landeskunde ; ID: gnd/4073972-7"	"Firmenrevision 2011"	""	""	"4'@Ul 8242<a>"	"2"	""	
"140632751"	"3658980273"	"1930"	"Palästina : die Landschaft in Karten und Bildern"	"Koeppel, Robert *1882-1944* ; ID: gnd/132734532"	"Tübingen : Mohr"	"V, 174 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 106205765: Palästina ; ID: gnd/4044381-4; 106253247: Landschaft ; ID: gnd/4034343-1; 104394285: Geografie ; ID: gnd/4020216-1; 104393955: Landeskunde ; ID: gnd/4073972-7"	""	""	""	"8'@Kart. D 7136"	"1:KTA"	""	
"1833249380"	"4267419884"	"1929"	"Lydda"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"105941964: Lod ; ID: gnd/4099733-9"	""	""	""	"Kart. D 7135-14,15"	"1:KTA"	""	
"1833249216"	"4267419604"	"1929"	"'Amwās"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-14,13"	"1:KTA"	""	
"1833249070"	"4267419280"	"1929"	"Mīnet abu Zabūra"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,20"	"1:KTA"	""	
"1833248821"	"4267418519"	"1929"	"Umm Khālid"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,19"	"1:KTA"	""	
"1833248619"	"4267401624"	"1929"	"Birket Ramadān"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,18"	"1:KTA"	""	
"1833248368"	"4267370990"	"1929"	"Herzliya"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,17"	"1:KTA"	""	
"1833248147"	"4267366713"	"1929"	"Pethah Tiqvā"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,16"	"1:KTA"	""	
"183324804X"	"4267364931"	"1929"	"Beit Dajan"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-13,15"	"1:KTA"	""	
"183307646X"	"4262846741"	"1929"	"Jaffa"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"105824933: Jaffa ; ID: gnd/4114063-1; 106143778: Tel Aviv-Jaffa ; ID: gnd/4059353-8"	""	""	""	"Kart. D 7135-12,16"	"1:KTA"	""	
"1833076338"	"4262846350"	"1929"	"Miqvē Yisrāēl"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-12,15"	"1:KTA"	""	
"1833075943"	"4262845184"	"1929"	"Yibna"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-12,14"	"1:KTA"	""	
"1783573414"	"4026648214"	"1929"	"Stanford's map of the Siberian Railway : the great land route to China and Korea"	""	"London : Edward Stanford"	"1 Karte"	""	""	""	""	""	"Kart. D 2347"	"1:KTA"	""	
"1760370312"	"3938032324"	"1929"	"Railway map of Palestine & Transjordan"	""	"[Cairo] : Survey Dept. of Egypt"	"1 Karte"	""	""	""	""	""	"Kart. D 7135/100"	"1:KTA"	""	
"1742363067"	"3817320183"	"1929"	"Map of the Turco-Persian frontier : made by Russian and English officers in the years from 1849 to 1855 on the scale of 1:73 050 and reduced to the scale of 1:253 440 or 4 English miles to 1 inch"	""	"Southampton : Ordnance Survey Office"	"1 Karte auf 9 Blättern"	""	""	""	""	""	"Kart. D 6163/100"	"1:KTA"	""	
"1738264122"	"3794048059"	"1929"	"Isola di Simi"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5885"	"1:KTA"	""	
"1738260402"	"3794039726"	"1929"	"Isola Nisiro"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5861"	"1:KTA"	""	
"1725651580"	"3730907603"	"1929"	"Yeni Türkiye Cümhuriyeti haritasi"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. D 4681"	"1:KTA"	""	
"1697223192"	"3658980966"	"1929"	"Topogr[aphische] Karte von Jerusalem und Umgebung"	""	"Berlin : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. D 7338/80"	"1:KTA"	""	
"1697223192"	"4302023023"	"1929"	"Topogr[aphische] Karte von Jerusalem und Umgebung"	""	"Berlin : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 7338/50"	"1:KTA"	""	
"1687536171"	"3575800251"	"1929"	"Carte administrative des états du Levant sous mandat français"	""	"[Beirut?] : Bureau topographique des Troupes françaises du Levant"	"1 map"	""	""	""	""	""	"Kart. D 6765"	"1:KTA"	""	
"1083936107"	"428443439X"	"1929"	"Maps of 'Iraq with notes for visitors"	""	"Baghdad"	"34 S., 8 Kt.-Bl."	""	""	"Revision IIIC 2023"	""	""	"2'@Kart. D 6411<2>"	"4:KTA"	""	
"1067392920"	"186838313X"	"1929"	"Vladivostok"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-K,52<1929>"	"1:KTA"	""	
"1067392343"	"1868381269"	"1929"	"Ostrov Chokkajdo : [Iesso]"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-L,54<1929>"	"1:KTA"	""	
"106739186X"	"1868379752"	"1929"	"Blagovešensk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-M,52<1929>"	"1:KTA"	""	
"1067391703"	"1868378160"	"1929"	"Chabarovsk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-M,53<1929>"	"1:KTA"	""	
"1067378790"	"1868273733"	"1929"	"Aleksandrovsk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-M,54<1929>"	"1:KTA"	""	
"1067375872"	"1868252590"	"1929"	"Narym"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-O,44<1929>"	"1:KTA"	""	
"1035274329"	"181719559X"	"1929"	"Karta aziatskoj časti SSSR : s alfavitnym ukazatelem naselennych mest"	""	"Moskva u.a : Gosudarstvennoe Izd"	"1 Kt."	""	""	"Revision IIIC 2018"	""	""	"Kart. D 2353"	"4:KTA"	""	
"1035274329"	"1817195603"	"1929"	"Karta aziatskoj časti SSSR : s alfavitnym ukazatelem naselennych mest"	""	"Moskva u.a : Gosudarstvennoe Izd"	"1 Kt."	""	""	""	""	""	"4'@Kart. D 2353"	"1:KTA"	""	
"829143769"	"1551996472"	"1929"	"Lattaquié"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NI,36,24,4b<1929>"	"1:KTA"	""	
"829136851"	"1551865130"	"1929"	"Beyrouth"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NI,36,12,3d/4c<1929>"	"1:KTA"	""	
"81279172X"	"1514706776"	"1929"	"Palmyre"	""	"Beyrouth"	"1 Kt."	""	""	""	""	""	"Kart. D 6769-NI,37,15<1929>"	"1:KTA"	""	
"456791744"	"461868245"	"1929"	"Fedtschenko-Gletscher und Oberes Tanimasgebiet"	""	"Berlin : Notgemeinschaft der Dt. Wiss"	"1 Kt"	""	""	""	""	""	"Kart. D 10378/3"	"1:KTA"	""	
"1833276973"	"4267576831"	"1928"	"El Musallabe"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-19,15"	"1:KTA"	""	
"1833276531"	"4267575738"	"1928"	"Jericho"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106278347: Jericho ; ID: gnd/4028579-0"	""	""	""	"Kart. D 7135-19,14"	"1:KTA"	""	
"1833276027"	"4267574618"	"1928"	"Deir Hajla"	""	"Jaffa : Survey Office"	"1 Karte"	"74.21$jAsien$XGeographie"	"106205765: Palästina ; ID: gnd/4044381-4"	""	""	""	"Kart. D 7135-19,13"	"1:KTA"	""	
"1772128309"	"3982538548"	"1928"	"Palestyna"	""	"Lwów : nakład i druk Ski Akc. Ksią̜żnica-Atlas"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 7134"	"1:KTA"	""	
"1752019180"	"3892480451"	"1928"	"Nouvelle carte de la République Turque"	""	"Constantinople : Litr. Kanaat"	"1 Karte"	""	""	""	""	""	"Kart. D 4680"	"1:KTA"	""	
"1742779093"	"3825530035"	"1928"	"Karta vulkanov Kamčatki : the maps of the Volcanoes of Kamtchatka"	""	"Leningrad : Russkij geografičeskij obšestvo"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 2975"	"1:KTA"	""	
"1742779093"	"3825530043"	"1928"	"Karta vulkanov Kamčatki : the maps of the Volcanoes of Kamtchatka"	""	"Leningrad : Russkij geografičeskij obšestvo"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"4'@Kart. D 2975"	"1:KTA"	""	
"1742779093"	"4274894002"	"1928"	"Karta vulkanov Kamčatki : the maps of the Volcanoes of Kamtchatka"	""	"Leningrad : Russkij geografičeskij obšestvo"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"4'@Kart. D 2975<a>"	"1:KTA"	""	
"1742779093"	"4274894010"	"1928"	"Karta vulkanov Kamčatki : the maps of the Volcanoes of Kamtchatka"	""	"Leningrad : Russkij geografičeskij obšestvo"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"4'@Kart. D 2975<b>"	"1:KTA"	""	
"1738265390"	"3794051505"	"1928"	"Le Isole italiane dell'Egeo"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5800"	"1:KTA"	""	
"1738260577"	"3794040074"	"1928"	"Isola di Patmo"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5862"	"1:KTA"	""	
"1738259862"	"3794038657"	"1928"	"Isola di Lisso"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5856"	"1:KTA"	""	
"1738251454"	"379402043X"	"1928"	"Isola di Farmaco"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5812"	"1:KTA"	""	
"1738225259"	"3793948013"	"1928"	"Isola di Archi"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5804"	"1:KTA"	""	
"1687361436"	"3575441936"	"1928"	"Carta dell'Isola di Rodi"	""	"[Firenze] : Istituto geografico militare"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 5867"	"1:KTA"	""	
"1067392777"	"1868382877"	"1928"	"Olʺga"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-K,53<1928>"	"1:KTA"	""	
"1067392513"	"1868382257"	"1928"	"Iman"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-L,53<1928>"	"1:KTA"	""	
"1067378316"	"186826954X"	"1928"	"Novosibirsk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,44<1928>"	"1:KTA"	""	
"1067378049"	"1868267881"	"1928"	"Kuznesk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,45<1928>"	"1:KTA"	""	
"106737647X"	"1868255964"	"1928"	"Nikolaevsk na Amure"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,54<1928>"	"1:KTA"	""	
"1067375775"	"1868252388"	"1928"	"Tomsk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-O,45<1928>"	"1:KTA"	""	
"1048233499"	"1847096506"	"1928"	"Persian Gulf"	""	"[London] : War Office"	"1 Karte"	""	""	""	""	""	"Kart. D 1020-32<1928>"	"1:KTA"	""	
"1012318028"	"1747510505"	"1928"	"Isola Anidra"	""	"[Florenz] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5802"	"1:KTA"	""	
"1009835645"	"1737600226"	"1928"	"Carta politica dell' Asia con le zone italiane d'influenza economica"	""	"Novara : De Agostini"	"1 Karte"	""	""	""	""	""	"Kart. D 1032"	"1:KTA"	""	
"829351493"	"1552397343"	"1928"	"Homs : S.-O."	""	"[Paris] : Service géographique de l'Armée"	"1 Kt."	""	""	""	""	""	"Kart. D 6759-Homs,SO<1928>"	"1:KTA"	""	
"829351493"	"3889213057"	"1928"	"Homs : S.-O."	""	"[Paris] : Service géographique de l'Armée"	"1 Kt."	""	""	""	""	""	"Kart. D 7323-SO"	"1:KTA"	""	
"829345388"	"1552383628"	"1928"	"Alep"	""	"[Beyrouth]"	"1 Kt."	""	""	""	""	""	"Kart. D 6758-23<1928>"	"1:KTA"	""	
"829140913"	"1551968525"	"1928"	"Zahlé"	""	"Paris"	"1 Kt."	""	""	""	""	""	"Kart. D 6764-NI,36,12,4d<1928>"	"1:KTA"	""	
"456791736"	"422092843"	"1928"	"Schema des Arbeitsgebiets der Alaiexpedition 1928"	""	"Berlin"	"1 Kt"	""	""	""	""	""	"Kart. D 10377"	"1:KTA"	""	
"421283092"	"427959349"	"1928"	"Maps of 'Iraq : with notes for visitors"	""	"Baghdad"	"5 Bl., 22 S."	""	""	""	""	""	"2'@Kart. D 6411"	"1:KTA"	""	
"176955162X"	"3974557784"	"1927"	"Abyssinia and Somaliland"	""	"[London] : GSGS"	"1 Karte"	""	""	""	""	""	"Kart. D 9350/2"	"1:KTA"	""	
"1758349360"	"3930239264"	"1927"	"Isola Pserimo"	""	"[Florenz]; Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5864"	"1:KTA"	""	
"1754965148"	"3999977558"	"1927"	"Russie d'Asie"	""	"Paris VIIe : [Service Géographique de l'Armée]"	"1 Karte auf 12 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 2336"	"4:KTA"	""	
"1751415643"	"3889126316"	"1927"	"Southern Mesopotamia : according to the original investigations of Alois Musil"	"Musil, Alois *1868-1944* ; ID: gnd/118747649"	"New York, N.Y : American Geographical Society of New York"	"1 Karte"	""	""	""	""	""	"Kart. D 6209"	"1:KTA"	""	
"1747963682"	"3850879682"	"1927"	"La carta della Palestina di Gerardo Mercatore (1537) : riprodotta per la prima volta dall'unico esemplare esistente nella Biblioteca Comunale di Perugia"	""	"Firenze : Istituto Geografico Militare"	"1 Karte"	""	""	""	""	""	"Kart. D 6875"	"1:KTA"	""	
"1747963682"	"3850879690"	"1927"	"La carta della Palestina di Gerardo Mercatore (1537) : riprodotta per la prima volta dall'unico esemplare esistente nella Biblioteca Comunale di Perugia"	""	"Firenze : Istituto Geografico Militare"	"1 Karte"	""	""	""	""	""	"4'@Kart. D 6875"	"1:KTA"	""	
"1738259005"	"3794036549"	"1927"	"Isola di Lero"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5820"	"1:KTA"	""	
"1738249565"	"3794016262"	"1927"	"Isola di Candeliusa"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5807"	"1:KTA"	""	
"1738249271"	"3794015290"	"1927"	"Isola di Calino"	""	"[Firenze] : Istituto geografico militare"	"1 Karte"	""	""	""	""	""	"Kart. D 5814"	"1:KTA"	""	
"1728939526"	"3747261892"	"1927"	"Haifa : Kopie der englischen Originalaufnahmen von Haifa und Umgegend : Aufnahme wahrscheinlich zwischen 1920-1925"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 7280"	"1:KTA"	""	
"168736124X"	"3575441642"	"1927"	"Carta dell'Isola di Rodi"	""	"[Firenze] : Istituto geografico militare"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 5866"	"1:KTA"	""	
"1067378561"	"186827148X"	"1927"	"Omsk"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-N,43<1927>"	"1:KTA"	""	
"1067375988"	"1868253023"	"1927"	"Tara"	""	"[Omsk] : [Sibirski Voenno-Topografičeski Otdel]"	"1 Karte"	""	""	""	""	""	"Kart. D 2350-O,43<1927>"	"1:KTA"	""	
"829351248"	"1552396614"	"1927"	"Beyrouth : N.-O. N.-E."	""	"[Paris] : Service géographique de l'Armée"	"1 Kt."	""	""	""	""	""	"Kart. D 6759-Beyrouth,N<1927>"	"1:KTA"	""	
"414561600"	"458949744"	"1927"	"Materialy po gipsometrii Kazakstana"	"Kopylov, Nikolaj Antonovič"	"Leningrad : Akad. Nauk."	"66 S"	""	""	"Firmenrevision 2011"	""	""	"Ue 9233/5-15"	"2"	""	
"414561600"	"3621202986"	"1927"	"Materialy po gipsometrii Kazakstana"	"Kopylov, Nikolaj Antonovič"	"Leningrad : Akad. Nauk."	"66 S"	""	""	""	""	""	"8'@Kart. D 3224"	"1:KTA"	""	
"314103961"	"1847096573"	"1927"	"Northern India"	""	"[London] : War Office"	"1 Karte"	""	""	""	""	""	"Kart. D 1020-33<1927>"	"1:KTA"	""	
"1806539136"	"4146478766"	"1926"	"Übersichtskarte der Minerallagerstätten in der Türkei"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 4717<3>"	"1:KTA"	""	
"1806539136"	"4319088840"	"1926"	"Übersichtskarte der Minerallagerstätten in der Türkei"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 4717<3>"	"1:KTA"	""	
"1751414892"	"3889123767"	"1926"	"The northern Heğâz : according to the original investigations of Alois Musil, Professor of Oriental Studies at Charles University, Prague"	"Musil, Alois *1868-1944* ; ID: gnd/118747649"	"New York, N.Y : American Geographical Society of New York"	"1 Karte"	""	""	""	""	""	"Kart. D 8230"	"1:KTA"	""	
"1751414620"	"3889123287"	"1926"	"Northern Arabia : according to the original investigations of Alois Musil"	"Musil, Alois *1868-1944* ; ID: gnd/118747649"	"New York, N.Y : American Geographical Society of New York"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 7800"	"1:KTA"	""	
"1747697435"	"3849514005"	"1926"	"[Palästina aus der Vogelschau]"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 7132"	"1:KTA"	""	
