"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"1753112273"	"390154898X"	"1932"	"Papua"	""	"Canberra"	"1 Karte auf 2 Blatt"	""	""	""	""	""	"Kart. R 23843/10"	"1:KTA"	""	
"1751847527"	"3891063768"	"1932"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-23"	"1:KTA"	""	
"1751847446"	"389106358X"	"1932"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-22"	"1:KTA"	""	
"1751847055"	"3891062834"	"1932"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-19"	"1:KTA"	""	
"175184692X"	"3891062575"	"1932"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-18"	"1:KTA"	""	
"1751846008"	"389106019X"	"1932"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-9"	"1:KTA"	""	
"1741873053"	"3816553702"	"1932"	"Eastern sheet"	""	"Ottawa : Topographical Survey of Canada"	"1 Karte"	""	""	""	""	""	"Kart. R 2652-E"	"1:KTA"	""	
"1697644465"	"3662141396"	"1932"	"Mapa de la Republica Argentina"	"Girard, E."	"Paris : Maison Forest; Chicago : Denoyer-Geppert"	"1 map"	""	""	""	""	""	"Kart. R 17410"	"1:KTA"	""	
"1695023668"	"3627527224"	"1932"	"Map of north Greenland"	"Koch, Lauge *1892-1964* ; ID: gnd/119146223"	"[Copenhagen] : Geodetic Institute of Denmark"	"1 Atlas (19 Blätter)"	""	""	""	""	""	"2'@Kart. R 1514"	"1:KTA"	""	
"1687152691"	"3574341245"	"1932"	"A food map of the United States : showing the part played by each of our states in supplying the nation's larder"	"Fancher, Louis D."	"[New York?] : Great Atlantic & Pacific Tea Co"	"1 map"	""	""	""	""	""	"Kart. R 4546"	"1:KTA"	""	
"1687152691"	"3597314570"	"1932"	"A food map of the United States : showing the part played by each of our states in supplying the nation's larder"	"Fancher, Louis D."	"[New York?] : Great Atlantic & Pacific Tea Co"	"1 map"	""	""	""	""	""	"Kart. W 26780"	"1:KTA"	""	
"1687152691"	"4252462800"	"1932"	"A food map of the United States : showing the part played by each of our states in supplying the nation's larder"	"Fancher, Louis D."	"[New York?] : Great Atlantic & Pacific Tea Co"	"1 map"	""	""	""	""	""	"8'@Kart. R 4546"	"1:KTA"	""	
"1685865690"	"3566374431"	"1932"	"Eirik Randes Land frå Sofiasund til Youngsund : Austgrønland, East Greenland"	""	"[Oslo?] : Norges Geogr. Opmåling"	"1 Karte"	""	""	""	""	""	"Kart. R 1513"	"1:KTA"	""	
"1681680017"	"3539164820"	"1932"	"Carta geográfica del Departamento del Magdalena"	""	"Bogotá, Colombia : El Ministerio"	"1 map"	""	""	""	""	""	"Kart. R 15383"	"1:KTA"	""	
"1681666677"	"3539131124"	"1932"	"Carta general de la República de Honduras, America central"	""	"Tegucigalpa : Instituto panamericano de geografia e historia"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 12541"	"1:KTA"	""	
"166795928X"	"3489767640"	"1932"	"Region amazónica de la república de Colombia"	""	"Medellin"	"1 Karte"	""	""	""	""	""	"Kart. R 15255"	"1:KTA"	""	
"1352687011"	"3882174595"	"1932"	"Niagara River and Vicinity"	""	"Denver, Colo. [u.a.] : United States, Department of the Interior, Geological Survey"	"1 Kt."	""	""	""	""	""	"Kart. R 9297<1932>"	"1:KTA"	""	
"1011944170"	"1746134097"	"1932"	"Great Bear Lake, Northwest Territories (Exploratory)"	""	"Ottawa : Topographical Survey of Canada"	"1 Karte"	""	""	""	""	""	"8'@Kart. R 2306"	"1:KTA"	""	
"816868441"	"1520450958"	"1932"	"Jakobshavn"	""	"København : Geodætisk Institut"	"1 Kt."	""	""	""	""	""	"8'@Kart. R 1515-3<1932>"	"1:KTA"	""	
"816868247"	"1520450648"	"1932"	"Christianshaab"	""	"København : Geodætisk Institut"	"1 Kt."	""	""	""	""	""	"8'@Kart. R 1515-2<1932>"	"1:KTA"	""	
"816868174"	"1520450478"	"1932"	"Godhavn"	""	"København : Geodætisk Institut"	"1 Kt."	""	""	""	""	""	"8'@Kart. R 1515-1<1932>"	"1:KTA"	""	
"780861485"	"1463973322"	"1932"	"Piriapolis : Las Ánimas"	""	"[Montevideo]"	"1 Kt."	""	""	""	""	""	"Kart. R 17164-7,29<1932>"	"1:KTA"	""	
"780770064"	"1463866763"	"1932"	"San Gregorio : Cagancha"	""	"[Montevideo]"	"1 Kt."	""	""	""	""	""	"Kart. R 17164-11,28<1932>"	"1:KTA"	""	
"780769341"	"1463864817"	"1932"	"Punta Jesus Maria"	""	"[Montevideo]"	"1 Kt."	""	""	""	""	""	"Kart. R 17164-12,28<1932>"	"1:KTA"	""	
"417690657"	"424373424"	"1932"	"Meran <Merano> und Umgebung : mit Angaben für Automobilisten"	""	"Berlin : Grieben"	"96 S."	"15.60$jSchweiz$jÖsterreich-Ungarn$jÖsterreich$XGeschichte"	"10623109X: Meran ; ID: gnd/4038688-0; 10420317X: Österreich ; ID: gnd/4043271-3; 104653647: Österreich-Ungarn ; ID: gnd/4075613-0"	""	""	"ark_2016-06-19"	"Ps 4212-70,A<11>"	"1"	""	
"417690657"	"584382499"	"1932"	"Meran <Merano> und Umgebung : mit Angaben für Automobilisten"	""	"Berlin : Grieben"	"96 S."	"15.60$jSchweiz$jÖsterreich-Ungarn$jÖsterreich$XGeschichte"	"10623109X: Meran ; ID: gnd/4038688-0; 10420317X: Österreich ; ID: gnd/4043271-3; 104653647: Österreich-Ungarn ; ID: gnd/4075613-0"	""	""	""	"Kart. Rf 6330"	"1:KTA"	""	
"416796869"	"459162632"	"1932"	"An atlas of population and production for New South Wales"	""	"Sidney : Angus & Robertson"	"1 Atlas (70 Seiten und 31 Karten)"	""	""	""	""	""	"8'@Kart. R 21869"	"1:KTA"	""	
"416796869"	"1230705554"	"1932"	"An atlas of population and production for New South Wales"	""	"Sidney : Angus & Robertson"	"1 Atlas (70 Seiten und 31 Karten)"	""	""	""	""	""	"8'@Kart. GfE K 1229"	"1:KTA"	""	
"416672957"	"423311387"	"1932"	"Argentina, Paraguay, Uruguay"	""	"Milano : (Capriolo & Massimino)"	"548, XXXII S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.88$jMittelamerika$jSüdamerika$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 104571632: Lateinamerika ; ID: gnd/4074032-8; 106396161: Amerika ; ID: gnd/4001670-5; 106391658: Argentinien ; ID: gnd/4002890-2; 106078712: Südamerika ; ID: gnd/4078014-4"	"Firmenrevision 2011"	""	"ark_2016-06-21"	"Ux 1262"	"2"	""	
"416672957"	"1267215542"	"1932"	"Argentina, Paraguay, Uruguay"	""	"Milano : (Capriolo & Massimino)"	"548, XXXII S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.88$jMittelamerika$jSüdamerika$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 104571632: Lateinamerika ; ID: gnd/4074032-8; 106396161: Amerika ; ID: gnd/4001670-5; 106391658: Argentinien ; ID: gnd/4002890-2; 106078712: Südamerika ; ID: gnd/4078014-4"	""	""	""	"Kart. Rf 9735"	"1:KTA"	""	
"416672957"	"127977066X"	"1932"	"Argentina, Paraguay, Uruguay"	""	"Milano : (Capriolo & Massimino)"	"548, XXXII S."	"74.05$jReisebeschreibungen$jGeschichte des Reisens; 15.88$jMittelamerika$jSüdamerika$XGeschichte"	"106187422: Reise ; ID: gnd/4049275-8; 104571632: Lateinamerika ; ID: gnd/4074032-8; 106396161: Amerika ; ID: gnd/4001670-5; 106391658: Argentinien ; ID: gnd/4002890-2; 106078712: Südamerika ; ID: gnd/4078014-4"	""	""	""	"8'@Kart. GfE M 3548"	"1:KTA"	""	
"412842920"	"450638944"	"1932"	"Atlas de las comunicaciones de la República Argentina : Red completa de los ferrocarriles, con índice alfabético de las estaciones y colonias agrícolas"	""	"Buenos Aires : Anesi in Komm."	"64 Seiten"	""	""	""	""	""	"4'@Kart. R 17500"	"1:KTA"	""	
"358251362"	"582713447"	"1932"	"Bozen, Meran : Mendek, Ritten, Schlern, Passeier, Vintschgau"	""	"Leipzig : Bibliograph. Inst."	"XVIII, 62 S"	""	""	""	""	""	"Kart. Rf 6311"	"1:KTA"	""	
"333406664"	"51448182X"	"1932"	"Map of the heads of Kjerulf and Dickson fjords East Greenland 1931 : from a photographic reconnaissance by Louise A. Boyd"	""	"New York, NY : American Geograph. Soc."	"1 Kt."	""	""	""	""	""	"Kart. R 1512"	"1:KTA"	""	
"331884356"	"1531081312"	"1932"	"Pennsylvanian of the Northern mid-continent region : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (8 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"331884356"	"3838772067"	"1932"	"Pennsylvanian of the Northern mid-continent region : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (8 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-20"	"1:KTA"	""	
"331884283"	"1531081339"	"1932"	"Central Oregon . excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"Band (14 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"331884283"	"383877292X"	"1932"	"Central Oregon . excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"Band (14 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-21"	"1:KTA"	""	
"331884186"	"1531081363"	"1932"	"The Butte mining district, Montana : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (25 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"331884186"	"3838774124"	"1932"	"The Butte mining district, Montana : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (25 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-23"	"1:KTA"	""	
"331881500"	"153108138X"	"1932"	"The Black Hills : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (29 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"331881500"	"3838776518"	"1932"	"The Black Hills : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (29 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-25"	"1:KTA"	""	
"33188139X"	"1531081401"	"1932"	"Glacial geology of the central States : excursion C-3"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (54 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"33188139X"	"3838777034"	"1932"	"Glacial geology of the central States : excursion C-3"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (54 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-26"	"1:KTA"	""	
"331881020"	"1531081371"	"1932"	"Yellowstone-Beartooth-Big Horn region : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (64 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"331881020"	"3838774825"	"1932"	"Yellowstone-Beartooth-Big Horn region : excursion C-2"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (64 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-24"	"1:KTA"	""	
"33188089X"	"1531081436"	"1932"	"An outline of the structural geology of the United States"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (57 Seiten)"	""	""	"Revision 2015 IDM2.4"	""	""	"Mf 2134-16,17/29.1933"	"1"	""	
"33188089X"	"3838777700"	"1932"	"An outline of the structural geology of the United States"	""	"Washington, DC : U.S. Gov. Print. Off."	"1 Band (57 Seiten)"	""	""	""	""	""	"8'@Kart. R 50-28"	"1:KTA"	""	
"330946617"	"502383356"	"1932"	"Scotland"	""	"London [u.a.] : Benn [u.a.]"	"LIV, 454, 32 S"	""	""	""	""	""	"Kart. Rf 5550"	"1:KTA"	""	
"330730347"	"501839887"	"1932"	"Kopenhagen und Umgebung : Insel Bornholm, Insel Møn ; mit 1 Plan, 4 Karten und 5 Grundrissen"	""	"Leipzig : Bibliographisches Institut"	"XX, 64 S."	""	""	""	""	""	"Kart. Rf 5266"	"1:KTA"	""	
"329774549"	"498903451"	"1932"	"Bad Schandau an der Elbe : Sächsische Schweiz ; Heilbad, Luft- u. Nachkurort ; Wanderstützpunkt"	""	"S.l."	"Faltbl"	""	""	""	""	""	"Kart. Rf 1587/7/20"	"1:KTA"	""	
"323425577"	"421847832"	"1932"	"Illustrierter Führer durch Höhenluft-Kurort und Winter-Sportplatz Mallnitz und deren Umgebung : mit besonderer Berücksichtigung des Wintersportes"	""	"Salzburg : Zaunrith"	"72 S"	""	""	""	""	""	"Kart. Rf 3438"	"1:KTA"	""	
"322390281"	"414458052"	"1932"	"Fichtelgebirge"	""	"Berlin : Grieben"	"106, III S."	""	""	""	""	""	"Kart. Rf 2747"	"1:KTA"	""	
"32161156X"	"411975455"	"1932"	"Der Bodensee"	""	"Leipzig : Bibliograph. Inst."	"XX, 68 S"	""	""	""	""	""	"Kart. Rf 2604"	"1:KTA"	""	
"321238117"	"408172703"	"1932"	"Hamburg und die Niederelbe"	""	"Leipzig : Bibliogr. Inst."	"XVIII, 85 S"	"74.20$jDeutschland$jÖsterreich$jSchweiz$XGeographie"	"106305433: Hamburg ; ID: gnd/4023118-5; 106134043: Unterelbe-Gebiet ; ID: gnd/4061893-6"	""	""	""	"Kart. Rf 1904"	"1:KTA"	""	
"321236661"	"408166835"	"1932"	"Lüneburger Heide : Bremen, Hannover"	""	"Leipzig : Bibliograph. Inst."	"XVI, 48 S"	""	""	""	""	""	"Kart. Rf 2060"	"1:KTA"	""	
"320730409"	"406674728"	"1932"	"Weimar und Jena, Rudolstadt, Ilmenau"	""	"Leipzig : Baedeker"	"41 S"	""	""	""	""	""	"Kart. Rf 1699/0/5"	"1:KTA"	""	
"311646425"	"390737240"	"1932"	"Dietz Arbeiter- Reise- und Wander-Führer : ein Führer für billige Reise und Wanderung"	""	"Berlin : Dietz"	"448 S"	""	""	""	""	""	"Kart. Rf 601/2"	"1:KTA"	""	
"310297281"	"502589876"	"1932"	"Ireland"	""	"London [u.a.] : Benn [u.a.]"	"lxxx, 279, 31 S"	""	""	""	""	""	"Kart. Rf 5608"	"1:KTA"	""	
"302320342"	"407605843"	"1932"	"Weserland : die Oberweser bis zur Porta Westfalica, südlicher Teutoburger Wald, Kassel, Hannover"	""	"Leipzig . Bibliograph. Inst"	"XX, 100 S"	""	""	""	""	""	"Kart. Rf 2095"	"1:KTA"	""	
"302320342"	"761989749"	"1932"	"Weserland : die Oberweser bis zur Porta Westfalica, südlicher Teutoburger Wald, Kassel, Hannover"	""	"Leipzig . Bibliograph. Inst"	"XX, 100 S"	""	""	""	""	""	"8'@Kart. 12206"	"1:KTA"	""	
"281231273"	"022161686"	"1932"	"Osteuropa"	"Csáki, Richard *1886-1943* ; ID: gnd/140132333"	"Berlin-Charlottenburg : Bernard & Graefe"	"XXXII, 552 S."	""	""	""	""	""	"1 A 27276-1"	"2"	""	
"281231273"	"422087777"	"1932"	"Osteuropa"	"Csáki, Richard *1886-1943* ; ID: gnd/140132333"	"Berlin-Charlottenburg : Bernard & Graefe"	"XXXII, 552 S."	""	""	""	""	""	"Kart. Rf 3501"	"1:KTA"	""	
"270709215"	"414241827"	"1932"	"Bayerischer und Böhmer Wald : Regensburg, Passau, Linz, Budweis, Pilsen ; mit 10 Karten und 3 Plänen"	""	"Leipzig : Bibliogr. Institut"	"LVI, 164 S"	""	""	""	""	""	"Kart. Rf 2737/3/5"	"1:KTA"	""	
"193582163"	"42764884x"	"1932"	"Syrie-Palestine, Iraq - Transjordanie"	""	"Paris : Libr. Hachette"	"CXI, 677 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 104584882: Syrien ; ID: gnd/4058794-0; 106093835: Irak ; ID: gnd/4072920-5; 102573441: Transjordanien$gProtektorat ; ID: gnd/134332-4"	"Firmenrevision 2011; Eingerissene Seiten; Einband beschädigt"	""	""	"Ul 4635/250"	"2"	""	
"193582163"	"585281122"	"1932"	"Syrie-Palestine, Iraq - Transjordanie"	""	"Paris : Libr. Hachette"	"CXI, 677 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 104584882: Syrien ; ID: gnd/4058794-0; 106093835: Irak ; ID: gnd/4072920-5; 102573441: Transjordanien$gProtektorat ; ID: gnd/134332-4"	""	""	""	"Kart. Rf 7051"	"1:KTA"	""	
"193582163"	"442389035"	"1932"	"Syrie-Palestine, Iraq - Transjordanie"	""	"Paris : Libr. Hachette"	"CXI, 677 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 104584882: Syrien ; ID: gnd/4058794-0; 106093835: Irak ; ID: gnd/4072920-5; 102573441: Transjordanien$gProtektorat ; ID: gnd/134332-4"	"Revision 2011 Hauptmagazin"	""	""	"Ul 4635/250<a>"	"2"	""	
"193582163"	"4048845500"	"1932"	"Syrie-Palestine, Iraq - Transjordanie"	""	"Paris : Libr. Hachette"	"CXI, 677 S."	"74.21$jAsien$XGeographie"	"104589485: Naher Osten ; ID: gnd/4068878-1; 104584882: Syrien ; ID: gnd/4058794-0; 106093835: Irak ; ID: gnd/4072920-5; 102573441: Transjordanien$gProtektorat ; ID: gnd/134332-4"	"Revision IIIC 2023"	""	""	"8'@Kart. Z 6124"	"4"	""	
"137777523"	"412242389"	"1932"	"Freiburg im Breisgau, die Schwarzwald-Hauptstadt : offizieller Führer"	""	"(Freiburg i. B.) : (Verkehrs- und Verlagsges.)"	"52 S"	""	""	""	""	""	"Kart. Rf 2607/10"	"1:KTA"	""	
"06570312X"	"549166580"	"1932"	"Madeira, Canarische Inseln und Azoren"	""	"Berlin : Grieben-Verl."	"149, 15 S., [5] Faltbl."	""	""	""	""	""	"Kart. Rf 6034"	"1:KTA"	""	
"06570312X"	"684784408"	"1932"	"Madeira, Canarische Inseln und Azoren"	""	"Berlin : Grieben-Verl."	"149, 15 S., [5] Faltbl."	""	""	""	""	""	"Ps 4212-208<2>"	"1"	""	
"1820825159"	"4207114793"	"1931"	"Saskatchewand and Manitoba"	""	"Ottawa : Department of the Interior, Topographical Survey of Canada"	"1 Karte"	""	""	""	""	""	"Kart. R 2067-Saskatchewan"	"1:KTA"	""	
"1809694531"	"4163836098"	"1931"	"Kingston to Toronto"	""	"[Ottawa] : [Department of National Defence]"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. R 2243-3"	"1:KTA"	""	
"1809690315"	"4163825940"	"1931"	"Montreal to Rimouski"	""	"[Ottawa] : [Department of National Defence]"	"1 Karte auf 3 Blättern"	""	""	""	""	""	"Kart. R 2243-5"	"1:KTA"	""	
"180751563X"	"4154629107"	"1931"	"Waikii quadrangle : (Island and County of Hawaii)"	""	"[Washington] : U.S. Geological Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24514-Waikii<1931>"	"1:KTA"	""	
"1787961664"	"4048861565"	"1931"	"Wood Buffalo Park : Alberta and Northwest Territories"	""	"Ottawa : Topographical Survey"	"1 map"	""	""	""	""	""	"Kart. R 2721"	"1:KTA"	""	
"178009809X"	"4012578251"	"1931"	"Peace River Block"	""	"[Victoria] : [Department of Lands]"	"1 Karte"	""	""	""	""	""	"Kart. R 2336/12-3,Q"	"1:KTA"	""	
"1775820696"	"3998157042"	"1931"	"Perth-Kingston"	""	"Ottawa : [Surveyor General]"	"1 Karte"	""	""	""	""	""	"Kart. R 2553-[1]"	"1:KTA"	""	
"1774103834"	"399015074X"	"1931"	""	""	"New York : G.G. & G. Research Co."	"1 Karte"	""	""	""	""	""	"Kart. R 14287-11/12"	"1:KTA"	""	
"1774103508"	"3990149784"	"1931"	""	""	"New York : G.G. & G. Research Co."	"1 Karte"	""	""	""	""	""	"Kart. R 14287-10"	"1:KTA"	""	
"1771688270"	"398039462X"	"1931"	"Nas Colonias Russo-Allemães Ulmenau e 19 de Abril pello Porvenir : em Departement Paysandú em Oriente do Uruguay"	""	"Ponta Grossa : Deutsches Kulturamt für Südamerika"	"1 Karte"	""	""	""	""	""	"8'@Kart. R 14290-4"	"1:KTA"	""	
"1770716777"	"3978312158"	"1931"	"Luftschiff 'Graf Zeppelin' : Arktisfahrt 1931"	""	"Gotha : Justus Perthes"	"1 Kart"	""	""	""	""	""	"Kart. R 1280"	"1:KTA"	""	
"1763158918"	"395526503X"	"1931"	"Mapa comercial de la Républica de Colombia"	""	"New York : G.G. & G. Research Co."	"1 Karte auf 3 Blättern"	""	""	""	""	""	"Kart. R 15230"	"1:KTA"	""	
"1762849364"	"3950971785"	"1931"	"República Argentina"	""	"[Argentinien?] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. R 17499"	"1:KTA"	""	
"1760942561"	"3940565407"	"1931"	"National parks of Canada : Prince Albert Park, Saskatchewan"	""	"Ottawa : Topographical Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 2569"	"1:KTA"	""	
"1758932600"	"3931167984"	"1931"	"Plan of Arthur Pass National Park"	""	"Wellington [N.Z.] : Lands and Survey Dept."	"1 Karte"	""	""	""	""	""	"Kart. R 24166/200"	"1:KTA"	""	
"1757865004"	"3928618210"	"1931"	"Östgrönland mellem 70° og 77° n. Br : Efter de nyeste Kilder, deri indbefattet Opmaalinger udfort af Lauge Kochs sidste Expeditioner"	""	"Köbenhavn : Geodætisk Institut"	"1 Karte"	""	""	""	""	""	"Kart. R 1511"	"1:KTA"	""	
"1752583531"	"3894826401"	"1931"	"Ottawa-Gatineau district, Ontario-Quebec"	""	"Ottawa : Department of the Interior"	"1 Karte"	""	""	""	""	""	"Kart. R 2554"	"1:KTA"	""	
"1751847845"	"3891064691"	"1931"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-26"	"1:KTA"	""	
"1751847756"	"3891064438"	"1931"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-25"	"1:KTA"	""	
"1751846342"	"3891060971"	"1931"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-12"	"1:KTA"	""	
"1751845761"	"3891059434"	"1931"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-6"	"1:KTA"	""	
"1751845699"	"3891059337"	"1931"	""	""	"Wellington : Department of Lands and Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 24161-5"	"1:KTA"	""	
"1744147361"	"3831483906"	"1931"	"Mapa petrolífero de la parte media de la cuenca del Rio Magdalena, Colombia"	""	"New York : G.G. & G. Research Co."	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. R 14424/110"	"1:KTA"	""	
"1744146799"	"3831482705"	"1931"	"Mapa comercial de la Republica de Ecuador"	""	"New York : G.G. & G. Research Co."	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. R 18739"	"4:KTA"	""	
"1743905947"	"3830394675"	"1931"	"Mapa de la República de Colombia"	""	"Berna : Instituto Geográfico de Kümmerly & Frey"	"1 Karte"	""	""	""	""	""	"8'@Kart. R 15234"	"1:KTA"	""	
"1742306748"	"3820342427"	"1931"	"Topographic map, Acadia National Park, Hancock County, Maine"	""	"[Washington] : U.S. Geological Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 5875"	"1:KTA"	""	
"1740336275"	"381034687X"	"1931"	"Orographical map of the Dominion of Canada and Newfoundland"	""	"[Ottawa] : Canada Dept. of Mines and Resources, Surveys and Engineering Branch, Hydrographic Service"	"1 Karte"	""	""	""	""	""	"Kart. R 2152"	"1:KTA"	""	
"1732474745"	"3754001930"	"1931"	"Grönland"	""	"Köbenhavn : Geodaetisk Institut"	"1 Karte"	""	""	""	""	""	"Kart. R 1510"	"1:KTA"	""	
"172534887X"	"3728439371"	"1931"	"Land classification of Utah"	""	"Washington, D.C : U.S. Geological Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 10742"	"1:KTA"	""	
"1696993946"	"3655169523"	"1931"	"Karte der magnetischen Meridiane für 1931 zwischen Nowaja Semlja und Neu-Sibirischen Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1278"	"1:KTA"	""	
"1696993946"	"3655169531"	"1931"	"Karte der magnetischen Meridiane für 1931 zwischen Nowaja Semlja und Neu-Sibirischen Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1278<a>"	"1:KTA"	""	
"1696993938"	"3655169493"	"1931"	"Karte des nördlichen Eismeeres zwischen Grönland und Neusibirische Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1279"	"1:KTA"	""	
"1696993938"	"3655169507"	"1931"	"Karte des nördlichen Eismeeres zwischen Grönland und Neusibirische Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1279<a>"	"1:KTA"	""	
"169699392X"	"3655169434"	"1931"	"Karte des nördlichen Eismeeres zwischen Grönland und Neusibirische Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1279"	"1:KTA"	""	
"169699392X"	"3655169442"	"1931"	"Karte des nördlichen Eismeeres zwischen Grönland und Neusibirische Inseln"	""	"[Berlin] : Bogdan Gisevius"	"1 Karte"	""	""	""	""	""	"Kart. R 1279<a>"	"1:KTA"	""	
"1681682664"	"3539171010"	"1931"	"Carta geográfica del Estado de Yucatán"	""	"[México] : Zincografía de la Dirección"	"1 map on 4 sheets"	""	""	""	""	""	"Kart. R 12146"	"1:KTA"	""	
"1681679299"	"353916328X"	"1931"	"Carta geográfica del Departamento del Cauca"	""	"Bogotá : Ministerío de Relaciones Exteriores"	"1 map"	""	""	""	""	""	"Kart. R 15308"	"1:KTA"	""	
"1681150603"	"3538023786"	"1931"	"Carta altimétrica de la República Mexicana"	""	"[S.l.] : Secretaria de agricultura y formento"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 11702"	"1:KTA"	""	
"1670448320"	"3502490333"	"1931"	"New York, N.Y. to Boston, Mass."	""	"Washington : Engineer Reproduction Plant, U.S. Army"	"1 Karte"	""	""	""	""	""	"Kart. R 4741-6"	"1:KTA"	""	
