"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"140205071"	"1616403187"	"1932"	"Tabvlae geographicae : accedvnt tabvlae 27 codicis Vaticani Latini 5698, 3 Vrbinatis Graeci 83"	"Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786"	"Lugduni Batavorum : Brill; Lipsiae : Harrassowitz"	"[213] S"	"17.97$jTexte eines einzelnen Autors; 18.42$jKlassische griechische Literatur; 74.07$jHistorische Geographie"	"104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	"Besitzstempel: 'Deutsche Staats-Bibliothek Berlin'; Revision 2016 IIIR1.2: vh. bei s.gr.2°"	""	""	"Libri impr. rari qu. 325-19,2,2<a>"	"1:HDRMAG"	""	
"140205055"	"424725967"	"1932"	"Tabulae geographicae 83 Graecae, Arabicae, Latinae e codicibus 53 selectae"	"Fischer, Joseph *1858-1944* ; ID: gnd/116558385"	"Lugduni Batavorum : Brill; Lipsiae : Harrassowitz"	"XII S. Text"	"74.07$jHistorische Geographie; 18.42$jKlassische griechische Literatur"	"148931979: Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786; 104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	""	""	"ark_2016-06-21"	"4'@Kart. U 1401-1,2"	"1:KTA"	""	
"140205055"	"932944558"	"1932"	"Tabulae geographicae 83 Graecae, Arabicae, Latinae e codicibus 53 selectae"	"Fischer, Joseph *1858-1944* ; ID: gnd/116558385"	"Lugduni Batavorum : Brill; Lipsiae : Harrassowitz"	"XII S. Text"	"74.07$jHistorische Geographie; 18.42$jKlassische griechische Literatur"	"148931979: Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786; 104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	"war in der Hs.-Abt., Verlagerungsvermerk im L.i.r.-StK ist unklar - gilt als Kriegsverlust, da nicht mehr vorhanden; Revision 2016 IIIR1.2: Magazin nicht vorhanden; Akz.-Nr. laut AK II: 32.8307"	""	""	"Libri impr. rari qu. 325-19,1,2"	"4:HDRMAG"	""	
"140205047"	"371771722"	"1932"	"Commentatio"	"Fischer, Joseph *1858-1944* ; ID: gnd/116558385"	"[Città del Vaticano] : Bibliotheca Apostolica Vaticana"	"XVI, 605, 7 S"	"74.07$jHistorische Geographie; 18.42$jKlassische griechische Literatur"	"148931979: Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786; 104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	""	""	"ark_2016-06-21"	"Hs LS HV 205-19,1,1"	"1:HsLS"	""	
"140205047"	"424725932"	"1932"	"Commentatio"	"Fischer, Joseph *1858-1944* ; ID: gnd/116558385"	"[Città del Vaticano] : Bibliotheca Apostolica Vaticana"	"XVI, 605, 7 S"	"74.07$jHistorische Geographie; 18.42$jKlassische griechische Literatur"	"148931979: Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786; 104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	""	""	""	"4'@Kart. U 1401-1,1"	"1:KTA"	""	
"140205047"	"432156682"	"1932"	"Commentatio"	"Fischer, Joseph *1858-1944* ; ID: gnd/116558385"	"[Città del Vaticano] : Bibliotheca Apostolica Vaticana"	"XVI, 605, 7 S"	"74.07$jHistorische Geographie; 18.42$jKlassische griechische Literatur"	"148931979: Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786; 104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	"war in der Hs.-Abt., Verlagerungsvermerk im L.i.r.-StK ist unklar - gilt als Kriegsverlust, da nicht mehr vorhanden; Revision 2016 IIIR1.2: Magazin nicht vorhanden; Akz.-Nr. laut AK II: 32.8307"	""	""	"Libri impr. rari qu. 325-19,1,1"	"4:HDRMAG"	""	
"140070117"	"816155305"	"1932"	""	""	"Paris : Leroux"	""	""	""	""	""	""	"Kart. U 12405-2"	"1:KTA"	""	
"140070117"	"816162743"	"1932"	""	""	"Paris : Leroux"	""	""	""	"Revision 2009 IIB3.2"	""	""	"gr.2'@Qv 8178/40-Carte,1/7<a>"	"1:FOLIO"	""	
"140070109"	"816155259"	"1932"	""	""	"Paris : Leroux"	"XVI, 78 S., IV Bl."	""	""	""	""	""	"Kart. U 12405-2"	"1:KTA"	""	
"140070109"	"816162794"	"1932"	""	""	"Paris : Leroux"	"XVI, 78 S., IV Bl."	""	""	"Revision 2016 IDM2.4"	""	""	"4'@Qv 8178/40-2,Texte"	"4"	""	
"140070109"	"1216705917"	"1932"	""	""	"Paris : Leroux"	"XVI, 78 S., IV Bl."	""	""	"Revision 2011 IIB1"	""	""	"4'@Qv 8178/40-1/3,Texte<a>"	"1"	""	
"139327797"	"1311655344"	"1932"	"Atlas of the historical geography of the United States"	"Paullin, Charles Oscar *ca. 1868/69-1944* ; ID: gnd/1055106928"	"Washington : Carnegie Inst."	"XV, 162, 166 S."	""	""	""	""	""	"2'@Kart. GfE B 488"	"1:KTA"	""	
"139327797"	"3929862298"	"1932"	"Atlas of the historical geography of the United States"	"Paullin, Charles Oscar *ca. 1868/69-1944* ; ID: gnd/1055106928"	"Washington : Carnegie Inst."	"XV, 162, 166 S."	""	""	""	""	""	"Kart. U 24416"	"1:KTA"	""	
"139327797"	"3929862301"	"1932"	"Atlas of the historical geography of the United States"	"Paullin, Charles Oscar *ca. 1868/69-1944* ; ID: gnd/1055106928"	"Washington : Carnegie Inst."	"XV, 162, 166 S."	""	""	""	""	""	"2'@Kart. U 24416<a>"	"1:KTA"	""	
"138942587"	"4182687698"	"1932"	"Washington's Map of Mount Vernon, reproduced in facs. : with an introd."	""	"Chicago : Univ. Pr."	"1 Karte"	""	""	""	""	""	"8'@Kart. U 24417"	"1:KTA"	""	
"138755795"	"439630819"	"1932"	"Atlas"	"Sponheimer, Meinhard *1902-1943* ; ID: gnd/1055207686"	"Marburg : Elwert"	"[1] (Falt-)Bl."	""	""	""	""	""	"2'@Kart. U 17898"	"1:KTA"	""	
"138755795"	"85035756X"	"1932"	"Atlas"	"Sponheimer, Meinhard *1902-1943* ; ID: gnd/1055207686"	"Marburg : Elwert"	"[1] (Falt-)Bl."	""	""	""	""	""	"Kart. U 17898<a>"	"1:KTA"	""	
"13849133X"	"3562121644"	"1932"	"Le duché de Lothier et le marquisat de Flandre à la fin du XIe siècle <1095>"	""	"Bruxelles; Paris; Bruxelles; Paris : Librairie Nationale d'art et d'Histoire"	""	""	""	""	""	""	"4'@Kart. U 13086-3<1932>"	"1:KTA"	""	
"136439942"	"1760097772"	"1932"	"De gewesten van Noord- en Zuid-Nederland in 1300 [Tekst bij kaart 4]"	"Beekman, A.A."	"s'Gravenhage : Nijhoff"	"97 S."	""	""	""	""	""	"8'@Kart. U 13080-4<2>"	"1:KTA"	""	
"136439926"	"1759512699"	"1932"	"De Gewesten van Noord- en Zuid-Nederland in 1300"	"Beekman, A. A. *1854-1947* ; ID: gnd/171970411"	"'S.Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-1"	"1:KTA"	""	
"127543023"	"1236151798"	"1932"	"Geography of Claudius Ptolemy"	""	"New York : New York Public Library"	"XVI, 167 S., [57] Bl."	"17.97$jTexte eines einzelnen Autors; 18.42$jKlassische griechische Literatur; 74.07$jHistorische Geographie"	"104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	""	""	"ark_2012-03-15"	"2'@Kart. U 1400"	"1:KTA"	""	
"098150553"	"1760115703"	"1932"	"Verbeteringen en aanvullingen"	""	""	"22 S"	""	""	""	""	""	"8'@Kart. U 13080-Verbeteringen 2 1935"	"1:KTA"	""	
"069482039"	"850359554"	"1932"	"Egerisch-bayreuthische Grenzkarten aus dem 16. Jahrhundert"	""	"Prag : André in Komm."	"9 S., 5 Taf."	""	""	""	""	""	"2'@Kart. U 18283-9"	"1:KTA"	""	
"069482039"	"760990301"	"1932"	"Egerisch-bayreuthische Grenzkarten aus dem 16. Jahrhundert"	""	"Prag : André in Komm."	"9 S., 5 Taf."	""	""	""	""	""	"2'@Kart. U 18283-9<a>"	"1:KTA"	""	
"069482039"	"76099031X"	"1932"	"Egerisch-bayreuthische Grenzkarten aus dem 16. Jahrhundert"	""	"Prag : André in Komm."	"9 S., 5 Taf."	""	""	""	""	""	"2'@Kart. U 18283-9<b>"	"1:KTA"	""	
"069482020"	"850359430"	"1932"	"Mittelalterliche Weltkarten aus Olmütz"	""	"Prag : André in Komm."	"7 S., 1 Bl."	""	""	""	""	""	"2'@Kart. U 18283-8"	"1:KTA"	""	
"037895311"	"632034483"	"1932"	""	""	"Florence : O.Lange"	"S. 50-84, 22 Taf"	""	""	""	""	""	"2'@Kart. 19992-3"	"1:FOLIO"	""	
"037895311"	"3507228432"	"1932"	""	""	"Florence : O.Lange"	"S. 50-84, 22 Taf"	""	""	""	""	""	"2'@Kart. U 548-3"	"1:KTA"	""	
"037895311"	"3507228440"	"1932"	""	""	"Florence : O.Lange"	"S. 50-84, 22 Taf"	""	""	""	""	""	"2'@Kart. U 548-3<a>"	"1:KTA"	""	
"037893009"	"950793094"	"1932"	""	""	"The Hague : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 545-4"	"1:KTA"	""	
"037893009"	"1170918220"	"1932"	""	""	"The Hague : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 544-4"	"1:KTA"	""	
"037893009"	"4181007235"	"1932"	""	""	"The Hague : Nijhoff"	""	""	""	""	""	""	"4'@Kart. U 544/1-4"	"1:KTA"	""	
"037893009"	"4181007243"	"1932"	""	""	"The Hague : Nijhoff"	""	""	""	""	""	""	"4'@Kart. U 544/1-4<a>"	"1:KTA"	""	
"1817263803"	"4190815152"	"1931"	"Archäologische Karte des Fuldaer Landes"	""	"Berlin : Reichsamt für Landesaufnahme"	"1 Karte"	""	""	""	""	""	"Kart. U 17896"	"1:KTA"	""	
"1788488601"	"4051079333"	"1931"	"The new world and the European colonial system in -"	""	"Washington, D.C : Dept. of State"	"2 maps on 1 sheet"	""	""	""	""	""	"Kart. U 4710"	"1:KTA"	""	
"1777267900"	"4001576724"	"1931"	"Die koloniale Weltentwicklung im 19. und 20. Jahrhundert"	""	"Leipzig : Hilmar Klasing & Co."	"1 Karte auf 6 Blättern"	""	""	""	""	""	"Kart. U 4696<2>"	"1:KTA"	""	
"174905017X"	"3869196602"	"1931"	"Colonial national monument Yorktown battlefield, Virginia"	""	"[Washington] : U.S. geological Survey"	"1 flle"	""	""	""	""	""	"Kart. V 23226"	"1:KTA"	""	
"174905017X"	"4048129368"	"1931"	"Colonial national monument Yorktown battlefield, Virginia"	""	"[Washington] : U.S. geological Survey"	"1 flle"	""	""	""	""	""	"Kart. U 24414/5"	"1:KTA"	""	
"1725851016"	"3731945452"	"1931"	"Die Weltkarte der Hebräer (um 950 v. Chr.) : rekonstruiert nach dem Buche der Jubiläen"	""	"[Braunschweig] : [Westermann]"	"1 Karte"	""	""	""	""	""	"Kart. U 2622"	"1:KTA"	""	
"1725850370"	"3731944383"	"1931"	"Orient und Okzident während der phönizischen Seeherrschaft um 950 v. Chr."	""	"[Braunschweig] : [Westermann]"	"1 Karte"	""	""	""	""	""	"Kart. U 2357"	"1:KTA"	""	
"1725847930"	"3731938499"	"1931"	"Karte zur Ora Maritima Aviens"	""	"[Braunschweig] : [Westermann]"	"1 Karte"	""	""	""	""	""	"Kart. U 19610"	"1:KTA"	""	
"1724478923"	"3723945724"	"1931"	"L' ancien pays de Luxembourg : carte destinée aux études historiques"	""	"Paris : Selbstverl."	"1 Kt. auf 6 Bl."	""	""	""	""	""	"Kart. U 13324"	"1:KTA"	""	
"1696163390"	"3637056852"	"1931"	"Impronte Colombiane in una carta turca del 1513"	"Kahle, Paul *1875-1964* ; ID: gnd/118714678"	"Milano : La Cultura"	"1 Band (13 Seiten)"	""	""	""	""	""	"8'@Kart. U 3520/50"	"1:KTA"	""	
"1694972542"	"3627255739"	"1931"	"Materialy do istorìï kartografìï Ukraïni : Č. 1"	""	"Kiêv : [s.n.]"	"1 atlas (32 s., 41 k. złoż.)"	""	""	""	""	""	"2'@Kart. U 18940"	"1:KTA"	""	
"1553898370"	"3944756622"	"1931"	"Kurze Erklärung des Orbis Christianus saec. I-V"	"Pieper, Karl"	"Düsseldorf : Schwann"	"24 Seiten"	""	""	""	""	""	"8'@Kart. U 4404"	"1:KTA"	""	
"1439289956"	"3743041626"	"1931"	"Palästina bis zur Zeit Christi nebst übersicht über das Leben Jesu nach dem Markusevangelium graphisch dargest."	""	"Berlin : Fussinger"	"1 Karte"	""	""	""	""	""	"8'@Kart. U 8725"	"1:KTA"	""	
"117635275X"	"3932067517"	"1931"	"F. W. Putzgers historischer Schul-Atlas : neue Ausgabe mit besonderer Berücksichtigung der Geopolitik, Wirtschafts- und Kulturgeschichte"	""	"Bielefeld; Leipzig : Velhagen & Klasing"	"114 S."	""	""	""	""	""	"4'@Kart. U 557<2>"	"1:KTA"	""	
"113438839X"	"3596335655"	"1931"	"Nuoro"	""	"Firenze : Istituto Geografico Militare"	"99 S."	""	""	""	""	""	"4'@Kart. U 20058-3"	"1:KTA"	""	
"1134388209"	"3596334969"	"1931"	"Vico Equense (peninsola Sorrentina ed isola di Capri)"	""	"Firenze : Istituto Geografico Militare"	"56 S."	""	""	""	""	""	"4'@Kart. U 20058-2"	"1:KTA"	""	
"1134388020"	"3596334829"	"1931"	"Ozieri"	""	"Firenze : Istituto Geografico Militare"	"73 S."	""	""	""	""	""	"4'@Kart. U 20058-2"	"1:KTA"	""	
"1134386478"	"3596332788"	"1931"	"Faenza"	""	"Firenze : Istituto Geografico Militare"	"28 S."	""	""	""	""	""	"4'@Kart. U 20058-1"	"1:KTA"	""	
"1046970658"	"1841052930"	"1931"	"Über die Bologneser und Florentiner Ptolemäus-Ausgaben und ihre Datierung"	"Bonacker, Wilhelm *1888-1969* ; ID: gnd/118661280"	"[Bern]"	"Seiten 24 - 35"	""	""	""	""	""	"8'@Kart. U 1399"	"1:KTA"	""	
"1046970658"	"1841295442"	"1931"	"Über die Bologneser und Florentiner Ptolemäus-Ausgaben und ihre Datierung"	"Bonacker, Wilhelm *1888-1969* ; ID: gnd/118661280"	"[Bern]"	"Seiten 24 - 35"	""	""	""	""	""	"8'@Kart. U 1400/10"	"1:KTA"	""	
"446462578"	"433819553"	"1931"	"Karte der Herrschaft Auřzeniowes bei Prag, 1719"	"Brandt, Bernhard"	"Prag : André in Komm."	"5 S., 1 Kt. 2'"	""	""	""	""	""	"2'@Kart. U 18283-6"	"1:KTA"	""	
"444888527"	"432216758"	"1931"	"F. W. Putzgers Historischer Schul-Atlas zur alten, mittleren und neueren Geschichte : in 77 Haupt- u. Nebenkt."	"Putzger, Friedrich Wilhelm *1849-1913* ; ID: gnd/124215408"	"Bielefeld [u.a.] : Velhagen & Klasing"	"45 S."	""	""	""	""	""	"8'@Kart. U 451<6>"	"1:KTA"	""	
"444888527"	"89240728X"	"1931"	"F. W. Putzgers Historischer Schul-Atlas zur alten, mittleren und neueren Geschichte : in 77 Haupt- u. Nebenkt."	"Putzger, Friedrich Wilhelm *1849-1913* ; ID: gnd/124215408"	"Bielefeld [u.a.] : Velhagen & Klasing"	"45 S."	""	""	""	""	""	"8'@Kart. U 451<6;a>"	"1:KTA"	""	
"444832440"	"432156720"	"1931"	"Géographie de Ptolemée : Ptolemaeus, (Claudius) ; Bibliothèque nat. Dép. des ms. ; Trad. lat. de Jacopo d'Angiolo de Florence"	"Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786"	""	"6 S., LXXV Taf. 4'"	"17.97$jTexte eines einzelnen Autors; 18.42$jKlassische griechische Literatur; 74.07$jHistorische Geographie"	"104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	"Revision 2013 Hauptmagazin"	""	""	"4'@Vp 2670"	"4"	""	
"444832440"	"3930076349"	"1931"	"Géographie de Ptolemée : Ptolemaeus, (Claudius) ; Bibliothèque nat. Dép. des ms. ; Trad. lat. de Jacopo d'Angiolo de Florence"	"Ptolemaeus, Claudius *100-178* ; ID: gnd/118641786"	""	"6 S., LXXV Taf. 4'"	"17.97$jTexte eines einzelnen Autors; 18.42$jKlassische griechische Literatur; 74.07$jHistorische Geographie"	"104394285: Geografie ; ID: gnd/4020216-1; 105826847: Griechisch ; ID: gnd/4113791-7"	""	""	""	"4'@Kart. U 1397"	"1:KTA"	""	
"407619895"	"445316268"	"1931"	"La Guadeloupe : album de géographie historique ; (Extraits d'archives 1682-1818.)"	""	"(Paris : Lecram)"	"27 Bl. gr. 2'"	""	""	""	""	""	"2'@Kart. U 24444"	"1:KTA"	""	
"390311324"	"4324647429"	"1931"	"Ein Nordmark-Atlas : Schleswig-Holsteins Geschichte und Leben in Karten und Bildern"	""	"Altona/Elbe u.a. : Köbner u.a."	"117 Seiten"	""	""	""	""	""	"4'@Kart. U 17707/3"	"1:KTA"	""	
"300007574"	"423330195"	"1931"	"Atlas"	""	"Neumünster : Karl Wachholtz Verlag"	"[30] Kt."	""	""	"gestaucht; Revision 2017 IDM2.4"	""	""	"So 724-Atlas"	"1"	""	
"300007574"	"432472038X"	"1931"	"Atlas"	""	"Neumünster : Karl Wachholtz Verlag"	"[30] Kt."	""	""	""	""	""	"8'@Kart. U 17710-Atlas"	"1:KTA"	""	
"267219482"	"431011427"	"1931"	"Atlas orbis christiani antiqui : (Atlas zur alten Missions- und Kirchengeschichte)"	"Pieper, Karl *1877-1948* ; ID: gnd/174123027"	"Düsseldorf : Verlag L. Schwann"	"62 Seiten"	""	""	""	""	""	"4'@Kart. U 4406"	"1:KTA"	""	
"267219482"	"1224931386"	"1931"	"Atlas orbis christiani antiqui : (Atlas zur alten Missions- und Kirchengeschichte)"	"Pieper, Karl *1877-1948* ; ID: gnd/174123027"	"Düsseldorf : Verlag L. Schwann"	"62 Seiten"	""	""	""	""	""	"4'@579894"	"2"	""	
"217035310"	"1759542830"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035299"	"1759542822"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035272"	"1759542806"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035264"	"1759542776"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035248"	"1759542741"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035124"	"1759542733"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217035108"	"1759542709"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"21703506X"	"1759542636"	"1931"	""	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"192043102"	"506293602"	"1931"	"F. W. Putzgers Historischer Schul-Atlas : große Ausgabe"	"Putzger, Friedrich W."	"Bielefeld [u. a.] : Velhagen & Klasing"	"160 S."	"15.04$jAusbildung$jBeruf$jOrganisationen$XGeschichte; 15.20$jAllgemeine Weltgeschichte"	"106075454: Weltgeschichte ; ID: gnd/4079158-0; 106317695: Geschichtsunterricht ; ID: gnd/4020533-2; ; "	""	""	""	"4'@Kart. U 450<50;a>"	"1:KTA"	""	
"192043102"	"432216715"	"1931"	"F. W. Putzgers Historischer Schul-Atlas : große Ausgabe"	"Putzger, Friedrich W."	"Bielefeld [u. a.] : Velhagen & Klasing"	"160 S."	"15.04$jAusbildung$jBeruf$jOrganisationen$XGeschichte; 15.20$jAllgemeine Weltgeschichte"	"106075454: Weltgeschichte ; ID: gnd/4079158-0; 106317695: Geschichtsunterricht ; ID: gnd/4020533-2; ; "	""	""	""	"4'@Kart. U 450<50>"	"1:KTA"	""	
"140983406"	"448029197"	"1931"	"Archaeological Atlas of Michigan"	"Hinsdale, Wilbert B. *1851-1944* ; ID: gnd/1055311475"	"Ann Arbor : University of Michigan Press"	"[3] Bl., 38 S., [1], 20 Bl."	""	""	""	""	""	"2'@Kart. U 24414"	"1:KTA"	""	
"140070095"	"816155666"	"1931"	""	""	"Paris : Leroux"	""	""	""	""	""	""	"Kart. U 12405-1"	"1:KTA"	""	
"140070095"	"81616231X"	"1931"	""	""	"Paris : Leroux"	""	""	""	"Revision 2009 IIB3.2"	""	""	"gr.2'@Qv 8178/40-Carte,1/7<a>"	"1"	""	
"140070087"	"816155615"	"1931"	""	""	"Paris : Leroux"	"XII, 55 S., IV Bl."	""	""	""	""	""	"Kart. U 12405-1"	"1:KTA"	""	
"140070087"	"816162239"	"1931"	""	""	"Paris : Leroux"	"XII, 55 S., IV Bl."	""	""	"Revision 2016 IDM2.4"	""	""	"4'@Qv 8178/40-1,Texte"	"4"	""	
"140070087"	"1216705771"	"1931"	""	""	"Paris : Leroux"	"XII, 55 S., IV Bl."	""	""	"Revision 2011 IIB1"	""	""	"4'@Qv 8178/40-1/3,Texte<a>"	"1"	""	
"136442064"	"1760135534"	"1931"	"De Archipel en het maleische Schiereiland in 1684"	"Stapel, Frederik Willem *1879-1957* ; ID: gnd/12021864X"	"s'Gravenhage : Nijhoff"	"71 S."	""	""	""	""	""	"8'@Kart. U 13080-17(1)"	"1:KTA"	""	
"136442021"	"1760136204"	"1931"	"De Nederlanders in Guinee en Brazilie͏̈"	"L'Honoré Naber, Samuel P. *1865-1936* ; ID: gnd/117207705"	"s'Gravenhage : Nijhoff"	"VIII, 49 S."	""	""	""	""	""	"8'@Kart. U 13080-17(5-6)"	"1:KTA"	""	
"136441637"	"1760102245"	"1931"	"Het Koninkrijk der Nederlanden (1815-1931)"	"Ramaer, Johan Christoffel *1852-1932* ; ID: gnd/1041258879"	"s'Gravenhage : Nijhoff"	"VIII, 276 S."	""	""	""	""	""	"8'@Kart. U 13080-14"	"1:KTA"	""	
"069482012"	"850359236"	"1931"	"Zwei egerländische Karten groszen Maszstabes aus dem 16. Jahrhunderts"	""	"Prag : André in Komm."	"6 S., 3 Taf."	""	""	""	""	""	"2'@Kart. U 18283-7"	"1:KTA"	""	
"069482012"	"760989567"	"1931"	"Zwei egerländische Karten groszen Maszstabes aus dem 16. Jahrhunderts"	""	"Prag : André in Komm."	"6 S., 3 Taf."	""	""	""	""	""	"2'@Kart. U 18283-7<a>"	"1:KTA"	""	
"069482004"	"850358906"	"1931"	"Karte der Herrschaft Auřzeniowes bei Prag"	""	"Prag : André in Komm."	"5 S."	""	""	""	""	""	"2'@Kart. U 18283-6"	"1:KTA"	""	
"069481997"	"85035885X"	"1931"	"Mittelalterliche Weltkarten aus Prag"	""	"Prag : André in Komm."	"8 S., 3 Taf."	""	""	""	""	""	"2'@Kart. U 18283-5"	"1:KTA"	""	
"069481989"	"850358760"	"1931"	"Die älteste Karte des Riesengebirges, 1568"	""	"Prag : André in Komm."	"4 S., 3 Taf."	""	""	""	""	""	"2'@Kart. U 18283-4"	"1:KTA"	""	
"069481970"	"850358671"	"1931"	"Die älteste Karte des Egerlandes"	""	"Prag : André in Komm."	"5 S., 1 Bl."	""	""	""	""	""	"2'@Kart. U 18283-3"	"1:KTA"	""	
"069481970"	"760988943"	"1931"	"Die älteste Karte des Egerlandes"	""	"Prag : André in Komm."	"5 S., 1 Bl."	""	""	""	""	""	"2'@Kart. U 18283-3<a>"	"1:KTA"	""	
"039349276"	"3882226048"	"1931"	"Die ältesten Separatkarten der 3 Erdteile, wahrscheinlich von Nikephoros Gregoras um 1350 in Konstantinopel entworfen"	"Miller, Konrad *1844-1933* ; ID: gnd/117043486"	"Stuttgart : Selbstverl. d. Hrsg."	"7 S., 6 Bl."	""	""	""	""	""	"4'@Kart. U 3363"	"1:KTA"	""	
"037895265"	"458671134"	"1931"	"Weltkarten und Nachträge zu den Länderkarten : mit Beiheft"	""	"Stuttgart : Selbstverlag des Herausgebers"	"Seite 99-184, 6 Blätter Tafeln (zum Teil gefaltet)"	""	""	""	""	""	"Kart LS 4 Gec 10-5"	"1:KartLS"	""	
"032402511"	"445944447"	"1931"	"Römerstraßen der Rheinprovinz"	"Hagen, Josef *1877-1938* ; ID: gnd/14362945X"	"Bonn : Schroeder"	"XXXXVIII, 536 S., [8] Bl."	"15.67$jItalien$XGeschichte; 15.28$jRömisches Reich; 15.19$jVor- und Frühgeschichte; 15.40$jDeutsche Geschichte: Allgemeines"	"106149180: Straßennetz ; ID: gnd/4057912-8; 105168556: Altertümer ; ID: gnd/4201096-2; 106283235: Italien ; ID: gnd/4027833-5; 104826169: Römerzeit ; ID: gnd/4076769-3; 10607590X: Vor- und Frühgeschichte ; ID: gnd/4078951-2; 106318292: Germanen ; ID: gnd/4020378-5; 104704861: Deutschland ; ID: gnd/4011882-4"	"Anstreichungen"	""	"ark_2016-06-19"	"Th 92-12,Erl.,8<2>"	"1"	""	
"032402511"	"861697391"	"1931"	"Römerstraßen der Rheinprovinz"	"Hagen, Josef *1877-1938* ; ID: gnd/14362945X"	"Bonn : Schroeder"	"XXXXVIII, 536 S., [8] Bl."	"15.67$jItalien$XGeschichte; 15.28$jRömisches Reich; 15.19$jVor- und Frühgeschichte; 15.40$jDeutsche Geschichte: Allgemeines"	"106149180: Straßennetz ; ID: gnd/4057912-8; 105168556: Altertümer ; ID: gnd/4201096-2; 106283235: Italien ; ID: gnd/4027833-5; 104826169: Römerzeit ; ID: gnd/4076769-3; 10607590X: Vor- und Frühgeschichte ; ID: gnd/4078951-2; 106318292: Germanen ; ID: gnd/4020378-5; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	""	"Kart. U 17978<2>"	"1:KTA"	""	
"032402511"	"1606025066"	"1931"	"Römerstraßen der Rheinprovinz"	"Hagen, Josef *1877-1938* ; ID: gnd/14362945X"	"Bonn : Schroeder"	"XXXXVIII, 536 S., [8] Bl."	"15.67$jItalien$XGeschichte; 15.28$jRömisches Reich; 15.19$jVor- und Frühgeschichte; 15.40$jDeutsche Geschichte: Allgemeines"	"106149180: Straßennetz ; ID: gnd/4057912-8; 105168556: Altertümer ; ID: gnd/4201096-2; 106283235: Italien ; ID: gnd/4027833-5; 104826169: Römerzeit ; ID: gnd/4076769-3; 10607590X: Vor- und Frühgeschichte ; ID: gnd/4078951-2; 106318292: Germanen ; ID: gnd/4020378-5; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	""	"Kart. U 17978<2;a>"	"1:KTA"	""	
"1846205182"	"4325157581"	"1930"	"[Osthavelland] : [historische Karte]"	""	""	"1 Karte"	""	""	""	""	""	"Kart. U 17259"	"1:KTA"	""	
"1820222128"	"4202860071"	"1930"	"Darstellung der ehemaligen Gauen zwischen Elbe Saale und Unstrut Weser und Werra und der Bischoeflichen Dioecesen in denen selbige belegen gewesen sind"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. U 17546<a>"	"1:KTA"	""	
